
------------------------------------------------
INFORMATION ON DATA
------------------------------------------------

Read records for 386 species (21170 unique points total plus 33 clades)

TOTAL RECORDS/CELL (78 ROWS x 78 COLS):
row\col     0      1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77 
Sp. 29 Adenocalymma dugandii  (3 records)
Endemic for 0 sets (set/score):

Sp. 30 Adenocalymma dusenii  (28 records)
Endemic for 0 sets (set/score):

Sp. 31 Adenocalymma flaviflorum  (51 records)
Endemic for 0 sets (set/score):

Sp. 32 Adenocalymma flavum  (1 records)
Endemic for 0 sets (set/score):

Sp. 33 Adenocalymma gibbosum  (3 records)
Endemic for 0 sets (set/score):

Sp. 34 Adenocalymma gracielzae  (6 records)
Endemic for 0 sets (set/score):

Sp. 35 Adenocalymma grandifolium  (36 records)
Endemic for 2 sets (set/score):
      0: 0.870370
      3: 0.846154

Sp. 36 Adenocalymma hatschbachii  (33 records)
Endemic for 0 sets (set/score):

Sp. 37 Adenocalymma hirtum  (2 records)
Endemic for 0 sets (set/score):

Sp. 38 Adenocalymma hypostictum  (23 records)
Endemic for 0 sets (set/score):

Sp. 39 Adenocalymma impressum  (90 records)
Endemic for 0 sets (set/score):

Sp. 40 Adenocalymma juliae  (4 records)
Endemic for 0 sets (set/score):

Sp. 41 Adenocalymma lineare  (3 records)
Endemic for 1 sets (set/score):
      7: 0.916667

Sp. 42 Adenocalymma longilineum  (14 records)
Endemic for 0 sets (set/score):

Sp. 43 Adenocalymma macrophyllum  (30 records)
Endemic for 1 sets (set/score):
      1: 0.894737

Sp. 44 Adenocalymma magdalenense  (8 records)
Endemic for 0 sets (set/score):

Sp. 45 Adenocalymma magnificum  (38 records)
Endemic for 0 sets (set/score):

Sp. 46 Adenocalymma marginatum  (237 records)
Endemic for 0 sets (set/score):

Sp. 47 Adenocalymma mirabile  (7 records)
Endemic for 0 sets (set/score):

Sp. 48 Adenocalymma molle  (3 records)
Endemic for 1 sets (set/score):
      2: 0.843750

Sp. 49 Adenocalymma moringifolium  (15 records)
Endemic for 0 sets (set/score):

Sp. 50 Adenocalymma nervosum  (1 records)
Endemic for 0 sets (set/score):

Sp. 51 Adenocalymma nodosum  (66 records)
Endemic for 0 sets (set/score):

Sp. 52 Adenocalymma patulum  (53 records)
Endemic for 0 sets (set/score):

Sp. 53 Adenocalymma paulistarum  (68 records)
Endemic for 0 sets (set/score):

Sp. 54 Adenocalymma pedunculatum  (142 records)
Endemic for 0 sets (set/score):

Sp. 55 Adenocalymma peregrinum  (133 records)
Endemic for 0 sets (set/score):

Sp. 56 Adenocalymma pubescens  (49 records)
Endemic for 0 sets (set/score):

Sp. 57 Adenocalymma salmoneum  (29 records)
Endemic for 1 sets (set/score):
      1: 0.932432

Sp. 58 Adenocalymma sastrei  (1 records)
Endemic for 0 sets (set/score):

Sp. 59 Adenocalymma saulense  (3 records)
Endemic for 1 sets (set/score):
      5: 0.683333

Sp. 60 Adenocalymma scabriusculum  (14 records)
Endemic for 0 sets (set/score):

Sp. 61 Adenocalymma schomburgkii  (112 records)
Endemic for 0 sets (set/score):

Sp. 62 Adenocalymma sessile  (11 records)
Endemic for 0 sets (set/score):

Sp. 63 Adenocalymma subincanum  (20 records)
Endemic for 0 sets (set/score):

Sp. 64 Adenocalymma subsessilifolium  (18 records)
Endemic for 0 sets (set/score):

Sp. 65 Adenocalymma subspicatum  (2 records)
Endemic for 0 sets (set/score):

Sp. 66 Adenocalymma tanaeciicarpum  (13 records)
Endemic for 0 sets (set/score):

Sp. 67 Adenocalymma trifoliatum  (104 records)
Endemic for 1 sets (set/score):
      3: 0.894231

Sp. 68 Adenocalymma ubatubense  (1 records)
Endemic for 0 sets (set/score):

Sp. 69 Adenocalymma uleanum  (29 records)
Endemic for 0 sets (set/score):

Sp. 70 Adenocalymma validum  (149 records)
Endemic for 0 sets (set/score):

Sp. 71 Adenocalymma velutinum  (5 records)
Endemic for 0 sets (set/score):

Sp. 72 Amphilophium arenarium  (9 records)
Endemic for 0 sets (set/score):

Sp. 73 Amphilophium aschersonii  (47 records)
Endemic for 0 sets (set/score):

Sp. 74 Amphilophium bauhinioides  (13 records)
Endemic for 0 sets (set/score):

Sp. 75 Amphilophium blanchetii  (6 records)
Endemic for 0 sets (set/score):

Sp. 76 Amphilophium bracteatum  (8 records)
Endemic for 0 sets (set/score):

Sp. 77 Amphilophium buccinatorium  (9 records)
Endemic for 0 sets (set/score):

Sp. 78 Amphilophium campinae  (8 records)
Endemic for 0 sets (set/score):

Sp. 79 Amphilophium carolinae  (100 records)
Endemic for 0 sets (set/score):

Sp. 80 Amphilophium chocoense  (7 records)
Endemic for 0 sets (set/score):

Sp. 81 Amphilophium cremersii  (8 records)
Endemic for 0 sets (set/score):

Sp. 82 Amphilophium crucigerum  (646 records)
Endemic for 0 sets (set/score):

Sp. 83 Amphilophium cuneifolium  (13 records)
Endemic for 0 sets (set/score):

Sp. 84 Amphilophium dasytrichum  (9 records)
Endemic for 0 sets (set/score):

Sp. 85 Amphilophium dolichoides  (16 records)
Endemic for 0 sets (set/score):

Sp. 86 Amphilophium dusenianum  (9 records)
Endemic for 0 sets (set/score):

Sp. 87 Amphilophium ecuadorense  (14 records)
Endemic for 0 sets (set/score):

Sp. 88 Amphilophium elongatum  (7 records)
Endemic for 0 sets (set/score):

Sp. 89 Amphilophium falcatum  (5 records)
Endemic for 0 sets (set/score):

Sp. 90 Amphilophium frutescens  (9 records)
Endemic for 0 sets (set/score):

Sp. 91 Amphilophium gnaphalanthum  (12 records)
Endemic for 0 sets (set/score):

Sp. 92 Amphilophium granulosum  (45 records)
Endemic for 0 sets (set/score):

Sp. 93 Amphilophium lactiflorum  (58 records)
Endemic for 0 sets (set/score):

Sp. 94 Amphilophium laeve  (9 records)
Endemic for 0 sets (set/score):

Sp. 95 Amphilophium laxiflorum  (21 records)
Endemic for 0 sets (set/score):

Sp. 96 Amphilophium lohmanniae  (6 records)
Endemic for 0 sets (set/score):

Sp. 97 Amphilophium magnoliifolium  (12 records)
Endemic for 0 sets (set/score):

Sp. 98 Amphilophium mansoanum  (174 records)
Endemic for 0 sets (set/score):

Sp. 99 Amphilophium monophyllum  (29 records)
Endemic for 0 sets (set/score):

Sp. 100 Amphilophium nunezii  (7 records)
Endemic for 0 sets (set/score):

Sp. 101 Amphilophium obovatum  (8 records)
Endemic for 0 sets (set/score):

Sp. 102 Amphilophium occidentale  (19 records)
Endemic for 0 sets (set/score):

Sp. 103 Amphilophium paniculatum  (743 records)
Endemic for 0 sets (set/score):

Sp. 104 Amphilophium pannosum  (38 records)
Endemic for 0 sets (set/score):

Sp. 105 Amphilophium parkeri  (14 records)
Endemic for 0 sets (set/score):

Sp. 106 Amphilophium pauciflorum  (1 records)
Endemic for 0 sets (set/score):

Sp. 107 Amphilophium perbracteatum  (1 records)
Endemic for 1 sets (set/score):
      6: 0.821429

Sp. 108 Amphilophium pilosum  (3 records)
Endemic for 0 sets (set/score):

Sp. 109 Amphilophium porphyrotrichum  (7 records)
Endemic for 0 sets (set/score):

Sp. 110 Amphilophium pulverulentum  (28 records)
Endemic for 0 sets (set/score):

Sp. 111 Amphilophium racemosum  (183 records)
Endemic for 0 sets (set/score):

Sp. 112 Amphilophium reticulatum  (1 records)
Endemic for 1 sets (set/score):
      2: 0.785714

Sp. 113 Amphilophium rodriguesii  (16 records)
Endemic for 0 sets (set/score):

Sp. 114 Amphilophium sandwithii  (12 records)
Endemic for 0 sets (set/score):

Sp. 115 Amphilophium scabriusculum  (6 records)
Endemic for 0 sets (set/score):

Sp. 116 Amphilophium stamineum  (3 records)
Endemic for 0 sets (set/score):

Sp. 117 Amphilophium steyermarkii  (16 records)
Endemic for 0 sets (set/score):

Sp. 118 Anemopaegma acutifolium  (19 records)
Endemic for 0 sets (set/score):

Sp. 119 Anemopaegma alatum  (15 records)
Endemic for 0 sets (set/score):

Sp. 120 Anemopaegma album  (11 records)
Endemic for 0 sets (set/score):

Sp. 121 Anemopaegma arvense  (80 records)
Endemic for 0 sets (set/score):

Sp. 122 Anemopaegma brevipes  (4 records)
Endemic for 0 sets (set/score):

Sp. 123 Anemopaegma chamberlaynii  (77 records)
Endemic for 0 sets (set/score):

Sp. 124 Anemopaegma chrysanthum  (85 records)
Endemic for 0 sets (set/score):

Sp. 125 Anemopaegma chrysoleucum  (179 records)
Endemic for 0 sets (set/score):

Sp. 126 Anemopaegma citrinum  (17 records)
Endemic for 0 sets (set/score):

Sp. 127 Anemopaegma colombianum  (5 records)
Endemic for 0 sets (set/score):

Sp. 128 Anemopaegma flavum  (33 records)
Endemic for 0 sets (set/score):

Sp. 129 Anemopaegma floridum  (57 records)
Endemic for 0 sets (set/score):

Sp. 130 Anemopaegma foetidum  (11 records)
Endemic for 0 sets (set/score):

Sp. 131 Anemopaegma glaucum  (43 records)
Endemic for 0 sets (set/score):

Sp. 132 Anemopaegma goyazense  (7 records)
Endemic for 0 sets (set/score):

Sp. 133 Anemopaegma gracile  (11 records)
Endemic for 0 sets (set/score):

Sp. 134 Anemopaegma grandifolium  (5 records)
Endemic for 0 sets (set/score):

Sp. 135 Anemopaegma granvillei  (2 records)
Endemic for 0 sets (set/score):

Sp. 136 Anemopaegma heringeri  (1 records)
Endemic for 0 sets (set/score):

Sp. 137 Anemopaegma hilarianum  (8 records)
Endemic for 0 sets (set/score):

Sp. 138 Anemopaegma insculptum  (23 records)
Endemic for 0 sets (set/score):

Sp. 139 Anemopaegma ionanthum  (7 records)
Endemic for 0 sets (set/score):

Sp. 140 Anemopaegma jucundum  (4 records)
Endemic for 0 sets (set/score):

Sp. 141 Anemopaegma karstenii  (93 records)
Endemic for 0 sets (set/score):

Sp. 142 Anemopaegma laeve  (35 records)
Endemic for 0 sets (set/score):

Sp. 143 Anemopaegma longidens  (9 records)
Endemic for 0 sets (set/score):

Sp. 144 Anemopaegma longipetiolatum  (12 records)
Endemic for 0 sets (set/score):

Sp. 145 Anemopaegma mirabile  (2 records)
Endemic for 0 sets (set/score):

Sp. 146 Anemopaegma nebulosum  (3 records)
Endemic for 0 sets (set/score):

Sp. 147 Anemopaegma oligoneuron  (24 records)
Endemic for 0 sets (set/score):

Sp. 148 Anemopaegma orbiculatum  (78 records)
Endemic for 0 sets (set/score):

Sp. 149 Anemopaegma pabstii  (12 records)
Endemic for 0 sets (set/score):

Sp. 150 Anemopaegma pachyphyllum  (1 records)
Endemic for 0 sets (set/score):

Sp. 151 Anemopaegma paraense  (65 records)
Endemic for 0 sets (set/score):

Sp. 152 Anemopaegma parkeri  (22 records)
Endemic for 0 sets (set/score):

Sp. 153 Anemopaegma patelliforme  (7 records)
Endemic for 0 sets (set/score):

Sp. 154 Anemopaegma prostratum  (27 records)
Endemic for 0 sets (set/score):

Sp. 155 Anemopaegma puberulum  (42 records)
Endemic for 0 sets (set/score):

Sp. 156 Anemopaegma robustum  (10 records)
Endemic for 0 sets (set/score):

Sp. 157 Anemopaegma rugosum  (11 records)
Endemic for 0 sets (set/score):

Sp. 158 Anemopaegma salicifolium  (3 records)
Endemic for 0 sets (set/score):

Sp. 159 Anemopaegma santaritense  (18 records)
Endemic for 0 sets (set/score):

Sp. 160 Anemopaegma scabriusculum  (19 records)
Endemic for 0 sets (set/score):

Sp. 161 Anemopaegma setilobum  (10 records)
Endemic for 1 sets (set/score):
      1: 0.861111

Sp. 162 Anemopaegma velutinum  (21 records)
Endemic for 0 sets (set/score):

Sp. 163 Anemopaegma villosum  (1 records)
Endemic for 0 sets (set/score):

Sp. 164 Bignonia aequinoctialis  (739 records)
Endemic for 0 sets (set/score):

Sp. 165 Bignonia binata  (44 records)
Endemic for 0 sets (set/score):

Sp. 166 Bignonia bracteomana  (69 records)
Endemic for 0 sets (set/score):

Sp. 167 Bignonia callistegioides  (32 records)
Endemic for 0 sets (set/score):

Sp. 168 Bignonia campanulata  (13 records)
Endemic for 0 sets (set/score):

Sp. 169 Bignonia capreolata  (109 records)
Endemic for 0 sets (set/score):

Sp. 170 Bignonia cararensis  (1 records)
Endemic for 0 sets (set/score):

Sp. 171 Bignonia corymbosa  (389 records)
Endemic for 0 sets (set/score):

Sp. 172 Bignonia costata  (5 records)
Endemic for 0 sets (set/score):

Sp. 173 Bignonia cuneata  (5 records)
Endemic for 0 sets (set/score):

Sp. 174 Bignonia decora  (48 records)
Endemic for 0 sets (set/score):

Sp. 175 Bignonia diversifolia  (316 records)
Endemic for 0 sets (set/score):

Sp. 176 Bignonia hyacinthina  (103 records)
Endemic for 0 sets (set/score):

Sp. 177 Bignonia lilacina  (67 records)
Endemic for 0 sets (set/score):

Sp. 178 Bignonia longiflora  (29 records)
Endemic for 0 sets (set/score):

Sp. 179 Bignonia magnifica  (21 records)
Endemic for 0 sets (set/score):

Sp. 180 Bignonia microcalyx  (15 records)
Endemic for 0 sets (set/score):

Sp. 181 Bignonia neoheterophylla  (145 records)
Endemic for 0 sets (set/score):

Sp. 182 Bignonia neouliginosa  (15 records)
Endemic for 0 sets (set/score):

Sp. 183 Bignonia nocturna  (107 records)
Endemic for 0 sets (set/score):

Sp. 184 Bignonia noterophila  (299 records)
Endemic for 0 sets (set/score):

Sp. 185 Bignonia phellosperma  (24 records)
Endemic for 0 sets (set/score):

Sp. 186 Bignonia potosina  (89 records)
Endemic for 0 sets (set/score):

Sp. 187 Bignonia prieurii  (69 records)
Endemic for 0 sets (set/score):

Sp. 188 Bignonia pterocalyx  (19 records)
Endemic for 0 sets (set/score):

Sp. 189 Bignonia ramentacea  (18 records)
Endemic for 0 sets (set/score):

Sp. 190 Bignonia sanctae-crucis  (10 records)
Endemic for 0 sets (set/score):

Sp. 191 Bignonia sciuripabulum  (137 records)
Endemic for 0 sets (set/score):

Sp. 192 Bignonia sordida  (30 records)
Endemic for 0 sets (set/score):

Sp. 193 Bignonia uleana  (47 records)
Endemic for 0 sets (set/score):

Sp. 194 Callichlamys latifolia  (357 records)
Endemic for 0 sets (set/score):

Sp. 195 Cuspidaria argentea  (15 records)
Endemic for 0 sets (set/score):

Sp. 196 Cuspidaria bracteata  (8 records)
Endemic for 0 sets (set/score):

Sp. 197 Cuspidaria bracteolata  (61 records)
Endemic for 0 sets (set/score):

Sp. 198 Cuspidaria cinerea  (7 records)
Endemic for 0 sets (set/score):

Sp. 199 Cuspidaria convoluta  (77 records)
Endemic for 0 sets (set/score):

Sp. 200 Cuspidaria cratensis  (10 records)
Endemic for 0 sets (set/score):

Sp. 201 Cuspidaria emmonsii  (8 records)
Endemic for 0 sets (set/score):

Sp. 202 Cuspidaria floribunda  (82 records)
Endemic for 0 sets (set/score):

Sp. 203 Cuspidaria inaequalis  (91 records)
Endemic for 0 sets (set/score):

Sp. 204 Cuspidaria lachnaea  (13 records)
Endemic for 0 sets (set/score):

Sp. 205 Cuspidaria lasiantha  (17 records)
Endemic for 0 sets (set/score):

Sp. 206 Cuspidaria lateriflora  (77 records)
Endemic for 0 sets (set/score):

Sp. 207 Cuspidaria monophylla  (6 records)
Endemic for 0 sets (set/score):

Sp. 208 Cuspidaria multiflora  (19 records)
Endemic for 0 sets (set/score):

Sp. 209 Cuspidaria octoptera  (9 records)
Endemic for 0 sets (set/score):

Sp. 210 Cuspidaria pulchella  (21 records)
Endemic for 0 sets (set/score):

Sp. 211 Cuspidaria pulchra  (39 records)
Endemic for 0 sets (set/score):

Sp. 212 Cuspidaria sceptrum  (96 records)
Endemic for 0 sets (set/score):

Sp. 213 Cuspidaria simplicifolia  (20 records)
Endemic for 0 sets (set/score):

Sp. 214 Cuspidaria subincana  (14 records)
Endemic for 0 sets (set/score):

Sp. 215 Cuspidaria weberbaueri  (10 records)
Endemic for 0 sets (set/score):

Sp. 216 Dolichandra chodatii  (25 records)
Endemic for 0 sets (set/score):

Sp. 217 Dolichandra cynanchoides  (78 records)
Endemic for 0 sets (set/score):

Sp. 218 Dolichandra dentata  (24 records)
Endemic for 0 sets (set/score):

Sp. 219 Dolichandra hispida  (18 records)
Endemic for 0 sets (set/score):

Sp. 220 Dolichandra quadrivalvis  (245 records)
Endemic for 0 sets (set/score):

Sp. 221 Dolichandra steyermarkii  (29 records)
Endemic for 0 sets (set/score):

Sp. 222 Dolichandra uncata  (250 records)
Endemic for 0 sets (set/score):

Sp. 223 Dolichandra unguiculata  (14 records)
Endemic for 0 sets (set/score):

Sp. 224 Dolichandra unguis-cati  (765 records)
Endemic for 0 sets (set/score):

Sp. 225 Fridericia arthrerion  (26 records)
Endemic for 0 sets (set/score):

Sp. 226 Fridericia bahiensis  (16 records)
Endemic for 0 sets (set/score):

Sp. 227 Fridericia candicans  (237 records)
Endemic for 0 sets (set/score):

Sp. 228 Fridericia carichanensis  (24 records)
Endemic for 0 sets (set/score):

Sp. 229 Fridericia caudigera  (84 records)
Endemic for 0 sets (set/score):

Sp. 230 Fridericia chica  (312 records)
Endemic for 0 sets (set/score):

Sp. 231 Fridericia cinerea  (24 records)
Endemic for 0 sets (set/score):

Sp. 232 Fridericia cinnamomea  (67 records)
Endemic for 0 sets (set/score):

Sp. 233 Fridericia conjugata  (96 records)
Endemic for 0 sets (set/score):

Sp. 234 Fridericia costaricensis  (45 records)
Endemic for 0 sets (set/score):

Sp. 235 Fridericia crassa  (3 records)
Endemic for 0 sets (set/score):

Sp. 236 Fridericia craterophora  (37 records)
Endemic for 0 sets (set/score):

Sp. 237 Fridericia cuneifolia  (15 records)
Endemic for 0 sets (set/score):

Sp. 238 Fridericia dispar  (14 records)
Endemic for 0 sets (set/score):

Sp. 239 Fridericia egensis  (13 records)
Endemic for 0 sets (set/score):

Sp. 240 Fridericia elegans  (4 records)
Endemic for 1 sets (set/score):
      4: 0.750000

Sp. 241 Fridericia erubescens  (40 records)
Endemic for 0 sets (set/score):

Sp. 242 Fridericia fagoides  (13 records)
Endemic for 0 sets (set/score):

Sp. 243 Fridericia fanshawei  (39 records)
Endemic for 0 sets (set/score):

Sp. 244 Fridericia floribunda  (70 records)
Endemic for 0 sets (set/score):

Sp. 245 Fridericia florida  (332 records)
Endemic for 0 sets (set/score):

Sp. 246 Fridericia formosa  (14 records)
Endemic for 0 sets (set/score):

Sp. 247 Fridericia grosourdyana  (11 records)
Endemic for 0 sets (set/score):

Sp. 248 Fridericia japurensis  (81 records)
Endemic for 0 sets (set/score):

Sp. 249 Fridericia lauta  (8 records)
Endemic for 0 sets (set/score):

Sp. 250 Fridericia leucopogon  (20 records)
Endemic for 2 sets (set/score):
      0: 0.836207
      3: 0.784483

Sp. 251 Fridericia limae  (18 records)
Endemic for 0 sets (set/score):

Sp. 252 Fridericia mollis  (20 records)
Endemic for 0 sets (set/score):

Sp. 253 Fridericia mollissima  (154 records)
Endemic for 0 sets (set/score):

Sp. 254 Fridericia mutabilis  (39 records)
Endemic for 0 sets (set/score):

Sp. 255 Fridericia nicotianiflora  (16 records)
Endemic for 0 sets (set/score):

Sp. 256 Fridericia nigrescens  (48 records)
Endemic for 0 sets (set/score):

Sp. 257 Fridericia oligantha  (13 records)
Endemic for 0 sets (set/score):

Sp. 258 Fridericia oxycarpa  (42 records)
Endemic for 0 sets (set/score):

Sp. 259 Fridericia patellifera  (385 records)
Endemic for 0 sets (set/score):

Sp. 260 Fridericia pearcei  (47 records)
Endemic for 0 sets (set/score):

Sp. 261 Fridericia platyphylla  (313 records)
Endemic for 0 sets (set/score):

Sp. 262 Fridericia pliciflora  (2 records)
Endemic for 0 sets (set/score):

Sp. 263 Fridericia podopogon  (31 records)
Endemic for 0 sets (set/score):

Sp. 264 Fridericia poeppigii  (33 records)
Endemic for 0 sets (set/score):

Sp. 265 Fridericia prancei  (17 records)
Endemic for 0 sets (set/score):

Sp. 266 Fridericia pubescens  (241 records)
Endemic for 0 sets (set/score):

Sp. 267 Fridericia rego  (20 records)
Endemic for 0 sets (set/score):

Sp. 268 Fridericia samydoides  (47 records)
Endemic for 0 sets (set/score):

Sp. 269 Fridericia schumanniana  (180 records)
Endemic for 0 sets (set/score):

Sp. 270 Fridericia simplex  (9 records)
Endemic for 0 sets (set/score):

Sp. 271 Fridericia speciosa  (66 records)
Endemic for 0 sets (set/score):

Sp. 272 Fridericia spicata  (66 records)
Endemic for 0 sets (set/score):

Sp. 273 Fridericia subexserta  (1 records)
Endemic for 1 sets (set/score):
      4: 0.785714

Sp. 274 Fridericia subincana  (18 records)
Endemic for 0 sets (set/score):

Sp. 275 Fridericia subverticillata  (1 records)
Endemic for 1 sets (set/score):
      4: 0.700000

Sp. 276 Fridericia trachyphylla  (4 records)
Endemic for 0 sets (set/score):

Sp. 277 Fridericia trailii  (43 records)
Endemic for 0 sets (set/score):

Sp. 278 Fridericia triplinervia  (80 records)
Endemic for 0 sets (set/score):

Sp. 279 Fridericia truncata  (44 records)
Endemic for 0 sets (set/score):

Sp. 280 Fridericia tuberculata  (56 records)
Endemic for 0 sets (set/score):

Sp. 281 Fridericia tynanthoides  (6 records)
Endemic for 0 sets (set/score):

Sp. 282 Fridericia viscida  (18 records)
Endemic for 0 sets (set/score):

Sp. 283 Fridericia whitei  (4 records)
Endemic for 0 sets (set/score):

Sp. 284 Lundia corymbifera  (176 records)
Endemic for 0 sets (set/score):

Sp. 285 Lundia damazioi  (12 records)
Endemic for 1 sets (set/score):
      0: 0.796610

Sp. 286 Lundia densiflora  (88 records)
Endemic for 0 sets (set/score):

Sp. 287 Lundia erionema  (38 records)
Endemic for 0 sets (set/score):

Sp. 288 Lundia gardneri  (15 records)
Endemic for 0 sets (set/score):

Sp. 289 Lundia helicocalyx  (11 records)
Endemic for 0 sets (set/score):

Sp. 290 Lundia laevis  (12 records)
Endemic for 0 sets (set/score):

Sp. 291 Lundia longa  (54 records)
Endemic for 0 sets (set/score):

Sp. 292 Lundia nitidula  (31 records)
Endemic for 0 sets (set/score):

Sp. 293 Lundia obliqua  (13 records)
Endemic for 0 sets (set/score):

Sp. 294 Lundia puberula  (99 records)
Endemic for 0 sets (set/score):

Sp. 295 Lundia spruceana  (66 records)
Endemic for 0 sets (set/score):

Sp. 296 Lundia virginalis  (21 records)
Endemic for 0 sets (set/score):

Sp. 297 Manaosella cordifolia  (42 records)
Endemic for 0 sets (set/score):

Sp. 298 Mansoa alliacea  (70 records)
Endemic for 0 sets (set/score):

Sp. 299 Mansoa angustidens  (11 records)
Endemic for 0 sets (set/score):

Sp. 300 Mansoa difficilis  (106 records)
Endemic for 0 sets (set/score):

Sp. 301 Mansoa gentryi  (6 records)
Endemic for 0 sets (set/score):

Sp. 302 Mansoa glaziovii  (21 records)
Endemic for 0 sets (set/score):

Sp. 303 Mansoa hirsuta  (13 records)
Endemic for 0 sets (set/score):

Sp. 304 Mansoa hymenaea  (15 records)
Endemic for 0 sets (set/score):

Sp. 305 Mansoa ivanii  (3 records)
Endemic for 1 sets (set/score):
      6: 0.781250

Sp. 306 Mansoa lanceolata  (18 records)
Endemic for 0 sets (set/score):

Sp. 307 Mansoa longicalyx  (1 records)
Endemic for 1 sets (set/score):
      6: 0.785714

Sp. 308 Mansoa minensis  (6 records)
Endemic for 0 sets (set/score):

Sp. 309 Mansoa onohualcoides  (16 records)
Endemic for 0 sets (set/score):

Sp. 310 Mansoa paganuccii  (12 records)
Endemic for 0 sets (set/score):

Sp. 311 Mansoa parvifolia  (56 records)
Endemic for 0 sets (set/score):

Sp. 312 Mansoa sagotii  (33 records)
Endemic for 0 sets (set/score):

Sp. 313 Mansoa standleyi  (88 records)
Endemic for 0 sets (set/score):

Sp. 314 Mansoa verrucifera  (181 records)
Endemic for 0 sets (set/score):

Sp. 315 Martinella insignis  (6 records)
Endemic for 0 sets (set/score):

Sp. 316 Martinella iquitoensis  (24 records)
Endemic for 0 sets (set/score):

Sp. 317 Martinella obovata  (288 records)
Endemic for 0 sets (set/score):

Sp. 318 Pachyptera aromatica  (11 records)
Endemic for 0 sets (set/score):

Sp. 319 Pachyptera erythraea  (7 records)
Endemic for 0 sets (set/score):

Sp. 320 Pachyptera kerere  (187 records)
Endemic for 0 sets (set/score):

Sp. 321 Pachyptera ventricosa  (1 records)
Endemic for 0 sets (set/score):

Sp. 322 Perianthomega vellozoi  (23 records)
Endemic for 0 sets (set/score):

Sp. 323 Pleonotoma bracteata  (13 records)
Endemic for 0 sets (set/score):

Sp. 324 Pleonotoma castelnaei  (14 records)
Endemic for 0 sets (set/score):

Sp. 325 Pleonotoma clematis  (65 records)
Endemic for 0 sets (set/score):

Sp. 326 Pleonotoma dendrotricha  (1 records)
Endemic for 0 sets (set/score):

Sp. 327 Pleonotoma echitidea  (10 records)
Endemic for 0 sets (set/score):

Sp. 328 Pleonotoma exserta  (20 records)
Endemic for 0 sets (set/score):

Sp. 329 Pleonotoma fissicalyx  (1 records)
Endemic for 0 sets (set/score):

Sp. 330 Pleonotoma fluminensis  (2 records)
Endemic for 0 sets (set/score):

Sp. 331 Pleonotoma jasminifolia  (47 records)
Endemic for 0 sets (set/score):

Sp. 332 Pleonotoma longiflora  (4 records)
Endemic for 0 sets (set/score):

Sp. 333 Pleonotoma melioides  (93 records)
Endemic for 0 sets (set/score):

Sp. 334 Pleonotoma orientalis  (10 records)
Endemic for 0 sets (set/score):

Sp. 335 Pleonotoma pavettiflora  (12 records)
Endemic for 0 sets (set/score):

Sp. 336 Pleonotoma stichadenia  (9 records)
Endemic for 0 sets (set/score):

Sp. 337 Pleonotoma tetraquetra  (27 records)
Endemic for 0 sets (set/score):

Sp. 338 Pleonotoma variabilis  (180 records)
Endemic for 0 sets (set/score):

Sp. 339 Pyrostegia millingtonioides  (3 records)
Endemic for 0 sets (set/score):

Sp. 340 Pyrostegia venusta  (326 records)
Endemic for 0 sets (set/score):

Sp. 341 Stizophyllum inaequilaterum  (76 records)
Endemic for 0 sets (set/score):

Sp. 342 Stizophyllum perforatum  (46 records)
Endemic for 0 sets (set/score):

Sp. 343 Stizophyllum riparium  (277 records)
Endemic for 0 sets (set/score):

Sp. 344 Tanaecium affine  (24 records)
Endemic for 0 sets (set/score):

Sp. 345 Tanaecium apiculatum  (1 records)
Endemic for 0 sets (set/score):

Sp. 346 Tanaecium bilabiatum  (90 records)
Endemic for 0 sets (set/score):

Sp. 347 Tanaecium caudiculatum  (15 records)
Endemic for 0 sets (set/score):

Sp. 348 Tanaecium crucigerum  (16 records)
Endemic for 0 sets (set/score):

Sp. 349 Tanaecium cyrtanthum  (9 records)
Endemic for 0 sets (set/score):

Sp. 350 Tanaecium dichotomum  (303 records)
Endemic for 0 sets (set/score):

Sp. 351 Tanaecium duckei  (9 records)
Endemic for 0 sets (set/score):

Sp. 352 Tanaecium exitiosum  (5 records)
Endemic for 0 sets (set/score):

Sp. 353 Tanaecium jaroba  (80 records)
Endemic for 0 sets (set/score):

Sp. 354 Tanaecium neobrasiliense  (6 records)
Endemic for 0 sets (set/score):

Sp. 355 Tanaecium ornithophilum  (13 records)
Endemic for 0 sets (set/score):

Sp. 356 Tanaecium paradoxum  (3 records)
